id,prediction
396,1.0
397,1.0
398,0.301255230125523
399,0.3130081300813008
400,1.0
401,1.0
402,0.5524296675191815
403,0.3934010152284264
404,0.40458015267175573
405,0.40468227424749165
406,0.7953020134228188
407,0.659919028340081
408,0.3492462311557789
409,0.4105793450881612
410,0.5100864553314121
411,0.42567567567567566
412,0.5655737704918032
413,0.47297297297297297
414,0.43288590604026844
415,0.5117056856187291
416,1.0
417,0.5870445344129555
418,0.6442953020134228
419,0.6822742474916388
420,0.5655737704918032
421,0.47635135135135137
422,0.41365461847389556
423,0.5100671140939598
424,1.0
425,0.0
426,0.6884422110552764
427,0.5451505016722408
428,0.43288590604026844
429,0.40458015267175573
430,0.6834170854271356
431,0.5728643216080402
432,0.7780979827089337
433,0.6722408026755853
434,0.5159420289855072
435,0.7309236947791165
436,0.6345381526104418
437,0.4221105527638191
438,0.7159420289855073
439,0.37751004016064255
440,0.3934010152284264
441,0.47635135135135137
442,0.35678391959798994
443,0.7859531772575251
444,0.6137931034482759
445,0.7871485943775101
446,0.7349397590361446
447,0.7181208053691275
448,0.3389261744966443
449,0.47619047619047616
450,0.6802721088435374
451,0.714859437751004
452,0.22727272727272727
453,0.5112781954887218
454,0.44680851063829785
455,0.5524193548387096
456,0.5524296675191815
457,0.6746987951807228
458,0.6174496644295302
459,0.4268292682926829
460,0.26744186046511625
461,1.0
462,0.7525083612040134
463,0.6722408026755853
464,0.4393939393939394
465,0.46987951807228917
466,0.6666666666666666
467,0.32094594594594594
468,0.43902439024390244
469,1.0
470,0.0
471,0.5903614457831325
472,0.632996632996633
473,0.0
474,0.40458015267175573
475,0.42567567567567566
476,0.2570281124497992
477,0.6677966101694915
478,0.45934959349593496
479,0.6778523489932886
480,0.6013513513513513
481,0.5263157894736842
482,0.0
483,0.26582278481012656
484,1.0
485,0.301255230125523
486,0.45302013422818793
487,0.40404040404040403
488,0.47297297297297297
489,0.2986577181208054
490,0.21686746987951808
491,0.4204081632653061
492,0.6489795918367347
493,0.26582278481012656
494,0.6789297658862876
495,0.4457831325301205
496,0.4383954154727794
497,0.2706766917293233
498,0.40601503759398494
499,0.6489795918367347
500,0.7389558232931727
501,0.6622073578595318
502,0.4105793450881612
503,0.5484949832775919
504,0.4816053511705686
505,0.6644295302013423
506,0.7349397590361446
507,1.0
508,0.7718120805369127
509,0.3130081300813008
510,0.6677966101694915
511,0.5524296675191815
512,0.5159420289855072
513,0.7044534412955465
514,0.5585284280936454
515,0.7953890489913544
516,1.0
517,0.3493975903614458
518,0.5546558704453441
519,0.540268456375839
520,0.6532663316582915
521,0.6612903225806451
522,0.7070707070707071
523,0.31048387096774194
524,0.7324414715719063
525,1.0
526,0.570281124497992
527,0.38926174496644295
528,0.6153846153846154
529,0.4966442953020134
530,0.5100401606425703
531,0.26744186046511625
532,0.43902439024390244
533,0.4391891891891892
534,0.37751004016064255
535,0.6088709677419355
536,0.48370927318295737
537,0.7028112449799196
538,0.0
539,0.285140562248996
540,1.0
541,0.7626262626262627
542,0.6923076923076923
543,0.45454545454545453
544,0.4859437751004016
545,1.0
546,1.0
547,1.0
548,0.7710437710437711
549,0.6923076923076923
550,0.6802721088435374
551,0.4779116465863454
552,0.5785953177257525
553,0.5241935483870968
554,0.5151515151515151
555,0.36363636363636365
556,1.0
557,0.391304347826087
558,0.540268456375839
559,0.6612903225806451
560,0.5870445344129555
561,0.7650429799426934
562,0.5263157894736842
563,0.5454545454545454
564,1.0
565,0.5454545454545454
566,0.5159420289855072
567,0.7892976588628763
568,0.32094594594594594
569,0.3453815261044177
570,0.5846774193548387
571,0.4882154882154882
572,0.5033557046979866
573,0.4393939393939394
574,0.46586345381526106
575,0.5454545454545454
576,0.33236994219653176
577,0.38513513513513514
578,0.678714859437751
579,1.0
580,0.7272727272727273
581,1.0
582,1.0
583,0.6543624161073825
584,0.7732793522267206
585,0.5527638190954773
586,0.5655737704918032
587,0.2964824120603015
588,0.6879194630872483
589,0.6677966101694915
590,0.2931726907630522
591,0.5510204081632653
592,0.49193548387096775
593,0.7044534412955465
594,0.6081081081081081
595,0.34563758389261745
596,1.0
597,0.5870445344129555
598,1.0
599,0.7338709677419355
600,0.7953890489913544
601,0.40468227424749165
602,0.6802721088435374
603,0.5622489959839357
604,0.6287625418060201
605,0.3434343434343434
606,0.42567567567567566
607,0.6305220883534136
608,0.33236994219653176
609,0.6389684813753582
610,0.5020080321285141
611,0.47297297297297297
612,1.0
613,0.751004016064257
614,0.5524193548387096
615,1.0
616,0.48621553884711777
617,0.0
618,0.3709677419354839
619,0.5582329317269076
620,0.5583756345177665
621,0.0
622,0.38926174496644295
623,0.5083612040133779
624,0.46488294314381273
625,0.36789297658862874
626,0.22727272727272727
627,0.7710437710437711
628,0.3583959899749373
629,1.0
630,0.45934959349593496
631,0.5451505016722408
632,0.7670682730923695
633,0.5263157894736842
634,0.42971887550200805
635,0.0
636,1.0
637,0.7167919799498746
638,0.5159420289855072
639,0.4268292682926829
640,0.5418060200668896
641,0.5217391304347826
642,0.625
643,0.3389261744966443
644,0.3130081300813008
645,0.3492462311557789
646,0.42971887550200805
647,0.6024096385542169
648,0.4979919678714859
649,0.5503355704697986
650,0.5261044176706827
651,0.42570281124497994
652,1.0
653,0.7331081081081081
654,0.0
655,0.3373493975903614
656,0.38926174496644295
657,0.46115288220551376
658,0.5858585858585859
659,0.31048387096774194
660,0.6375838926174496
661,0.7159420289855073
662,0.6956521739130435
663,0.5739348370927319
664,0.49498327759197325
665,0.7338709677419355
666,0.5645161290322581
667,0.23411371237458195
668,0.5582329317269076
669,0.32323232323232326
670,0.6013513513513513
671,0.21140939597315436
672,1.0
673,0.26582278481012656
674,0.6626506024096386
675,1.0
676,0.2880658436213992
677,0.7583892617449665
678,0.5783132530120482
679,0.32094594594594594
680,0.7732793522267206
681,0.7626262626262627
682,0.7550200803212851
683,0.6345381526104418
684,0.6802721088435374
685,0.6231155778894473
686,0.5551839464882943
687,0.7159420289855073
688,1.0
689,0.7583892617449665
690,1.0
691,0.41365461847389556
692,0.5020080321285141
693,0.5757575757575758
694,0.7780979827089337
695,0.22297297297297297
696,0.26582278481012656
697,0.42567567567567566
698,0.7331081081081081
699,0.7159420289855073
700,0.48148148148148145
701,1.0
702,1.0
703,0.6543624161073825
704,0.5241935483870968
705,0.436241610738255
706,0.0
707,0.5159420289855072
708,0.0
709,0.2931726907630522
710,0.6989966555183946
711,0.5020080321285141
712,0.44680851063829785
713,0.0
714,0.28112449799196787
715,0.5524296675191815
716,0.7792642140468228
717,0.4865771812080537
718,0.5151515151515151
719,0.6677966101694915
720,0.21140939597315436
721,0.6599326599326599
722,0.3493975903614458
723,0.6013513513513513
724,1.0
725,0.7331081081081081
726,0.37844611528822053
727,0.24497991967871485
728,0.5757575757575758
729,0.2880658436213992
730,1.0
731,0.6622073578595318
732,0.5503355704697986
733,0.32094594594594594
734,0.5117056856187291
735,0.7558528428093646
736,0.7590361445783133
737,0.5461847389558233
738,0.5072046109510087
739,0.44816053511705684
740,1.0
741,1.0
742,1.0
743,0.6053511705685619
